Region,Station,Longitude,Latitude
AMMO,BAB_TAP,-90.6501,38.6069
AMMO,BAIL,-90.4452,38.216
AMMO,BAMT,-90.3453,38.4612
AMMO,BAUM,-90.3453,38.4612
AMMO,BDBR,-90.52,38.1
AMMO,BELU,-90.7,38.83
AMMO,BERK,-90.3355,38.7585
AMMO,BERN,-90.03,36.7
AMMO,BIGR,-90.6478,38.3621
AMMO,BKMT,-91.1219,37.6057
AMMO,BLAN,-91.4944,38.3858
AMMO,BLCH,-90.51,38.83
AMMO,BLLT,-91.7874,38.2969
AMMO,BMIN,-91.1219,37.6057
AMMO,BRN,-90.4791,38.4661
AMMO,BRNT,-90.4791,38.4661
AMMO,BRST,-90.4771,38.6028
AMMO,BRST_TP,-90.4771,38.6028
AMMO,BSTP,-91.1217,37.6396
AMMO,BYCK,-91.0977,37.5513
AMMO,CALF,-92.5822,38.6306
AMMO,CALLAWAY,-91.7846,38.7588
AMMO,CAMP,-90.2125,38.6937
AMMO,CHAR,-89.3272,36.9444
AMMO,CKSN,-90.5816,38.6256
AMMO,CLK,-90.9599,37.8885
AMMO,CMCO,-91.1,37.64
AMMO,CMCOTP,-91.1,37.64
AMMO,CNWT,-90.5245,38.6478
AMMO,CNWY,-90.5245,38.6478
AMMO,CRL,-90.24,38.67
AMMO,CYRENE_T,-91.1106,39.2282
AMMO,DARD,-90.89,38.88
AMMO,DARD,-90.7761,38.7655
AMMO,DORT,-90.4331,38.7254
AMMO,DRTT,-90.4331,38.7254
AMMO,DRTTS,-90.4331,38.7254
AMMO,EATH,-90.6476,38.6069
AMMO,EATH_TAP,-90.6476,38.6069
AMMO,ELDN,-92.6073,38.3662
AMMO,ENON_TP,-90.8141,38.8642
AMMO,ESTR,-90.36,37.77
AMMO,EUC,-90.2583,38.6859
AMMO,FGRD,-92.2205,38.5936
AMMO,FLET,-91.0892,37.4697
AMMO,FLOR,-90.3318,38.8011
AMMO,FNLK,-90.41,38.94
AMMO,FRDA_TAP,-90.2871,37.5839
AMMO,FRDA_TAP,-89.6787,37.435
AMMO,FRED,-90.2871,37.5839
AMMO,FTZT,-90.62,38.94
AMMO,FTZU,-90.62,38.94
AMMO,GM,-91.01,38.7
AMMO,GOOSECRK,-88.6013,40.1072
AMMO,GRAT,-90.1934,38.6186
AMMO,GRAY,-90.8796,38.4991
AMMO,GSCO,-91.6352,38.3481
AMMO,GSCT,-91.6352,38.3481
AMMO,GUTH,-92.1044,38.7299
AMMO,HANW,-91.4213,39.6713
AMMO,HARS,-92.6093,40.1462
AMMO,HLST,-90.1904,38.6587
AMMO,HNTT,-90.3538,38.6538
AMMO,HNTTS,-90.34,38.56
AMMO,HRTG,-89.6787,37.435
AMMO,HSTT,-90.1904,38.6587
AMMO,HWYN,-91.01,38.77
AMMO,HYTI,-89.7559,36.2188
AMMO,HYTI,-89.75,36.22
AMMO,JOPA_345,-88.8602,37.2102
AMMO,KEL,-89.5332,37.1794
AMMO,KEOKUK,-91.3544,40.3976
AMMO,KMDY,-89.0117,38.7607
AMMO,KSKR_HS,-90.6278,38.7275
AMMO,KSKR_TP,-90.6278,38.7275
AMMO,LABADIE,-90.8346,38.5635
AMMO,LATH,-94.3162,39.536
AMMO,LEMT,-90.29,38.52
AMMO,LEMY,-90.29,38.52
AMMO,LINC,-90.8429,38.9913
AMMO,LKSD,-92.6133,38.1858
AMMO,LKSH,-90.3319,38.5324
AMMO,LKST,-90.3926,38.5725
AMMO,LSCR,-91.9651,38.2899
AMMO,LUTS,-89.8357,37.2583
AMMO,LYMT,-92.2386,38.7861
AMMO,MASN,-90.474,38.6864
AMMO,MCBN,-92.3837,38.8473
AMMO,MCLY,-90.62,39
AMMO,MCRD,-91.9802,38.9799
AMMO,MERAMEC,-90.3355,38.4034
AMMO,META,-92.11,38.3
AMMO,METT,-92.11,38.3
AMMO,MEX,-91.9813,39.2002
AMMO,MINR,-89.523,36.9055
AMMO,MKNZ,-90.3926,38.5725
AMMO,MOB,-92.4837,39.4246
AMMO,MORLEYTP,-89.62,37.03
AMMO,MORU,-92.103,38.5559
AMMO,MRES,-92.049,38.0295
AMMO,MRN,-91.3314,39.6927
AMMO,MRNT,-91.3314,39.6927
AMMO,MRSA,-92.1595,38.5507
AMMO,MRSL,-90.4547,38.5633
AMMO,MRST,-90.4547,38.5633
AMMO,MRSTE,-90.4547,38.5633
AMMO,MTGL,-91.4601,38.9218
AMMO,MTGY,-91.4601,38.9218
AMMO,MYWD,-91.5971,39.8349
AMMO,NBUR,-90.15,37.79
AMMO,NOFM,-90.4234,37.8035
AMMO,OFAL,-90.6256,38.8037
AMMO,OFAL_TAP,-90.6256,38.8037
AMMO,ORAN,-89.6272,37.095
AMMO,ORGD,-90.501,38.594
AMMO,OSAGE,-92.6152,38.2033
AMMO,OVER,-92.5736,38.9232
AMMO,PAGE,-90.2979,38.6747
AMMO,PENO,-91.2285,39.3528
AMMO,PIKE,-91.2192,39.3436
AMMO,PKNA_UE,-90.6358,37.6235
AMMO,PKNB,-90.6358,37.6235
AMMO,PNKY,-89.3449,38.1082
AMMO,POP,-90.1987,38.6237
AMMO,PRTG,-90.25,38.9
AMMO,PRVL,-89.8857,37.7353
AMMO,PTPR,-91.22,38.52
AMMO,RCHL,-89.8949,36.8078
AMMO,RING,-90.34,38.4841
AMMO,RIV,-90.5234,37.8433
AMMO,RUDR,-90.4403,38.5464
AMMO,RUSH_IS,-90.2653,38.1329
AMMO,RUSL,-90.2003,38.6025
AMMO,SAND3,-90.418,38.2837
AMMO,SCHZ,-90.474,38.6864
AMMO,SCHZ,-90.4026,38.6866
AMMO,SEL,-90.3768,38.1629
AMMO,SIOUX,-90.2938,38.9149
AMMO,SPCK,-91.5344,39.3806
AMMO,SPLD,-91.6807,40.4079
AMMO,STFR,-90.4549,37.947
AMMO,STFT,-90.4549,37.947
AMMO,STOD,-89.9255,36.8667
AMMO,SUBT_UE,-91.5551,41.3347
AMMO,TOT,-89.5503,37.5155
AMMO,TRIGEN,-90.1809,38.636
AMMO,TS,-90.8336,37.5212
AMMO,TYSN,-90.5089,38.4953
AMMO,VBNM,-91.1139,37.7161
AMMO,VENICE,-90.1767,38.6639
AMMO,VIAD,-89.6166,37.2947
AMMO,VIAD,-89.5639,37.2569
AMMO,WARR,-91.42,38.74
AMMO,WEDE,-89.6787,37.435
AMMO,WGH,-92.2205,38.5936
AMMO,WLCK,-90.68,37.85
AMMO,WLWD,-90.6476,38.6069
AMMO,WRSN,-90.3845,38.6846
AMMO,ZION,-92.2344,38.5482
AP,502JCT,-80.0404,39.7381
AP,AEPTAP,-80.5809,40.4073
AP,AIRCO,-79.7323,40.6052
AP,ALBRIGHT,-79.6363,39.4891
AP,ALCANAP,-80.1221,39.5016
AP,ALLDAM6,-79.5405,40.7134
AP,ALLELUD4,-79.7323,40.6052
AP,ALLENPOR,-79.8432,40.094
AP,ALLLUD4J,-79.6983,40.5811
AP,ALLLUD4T,-79.6983,40.5811
AP,ANTIETAM,-77.6926,39.6476
AP,ANTRIM,-77.7066,39.7781
AP,AQUEDUCT,-77.4415,39.2253
AP,ARMSTRON,-79.4662,40.9282
AP,ARRJCT,-80.6251,40.5781
AP,ARROYO,-80.6251,40.5781
AP,BACKFORK,-80.377,38.4848
AP,BAKER1,-78.7407,39.0449
AP,BARNETTS,-79.5223,40.2663
AP,BARTONVI,-78.2076,39.1296
AP,BAYS,-80.7169,38.5374
AP,BEDINGTO,-77.9176,39.5164
AP,BELINGTO,-79.9683,39.0578
AP,BELMNT,-81.309,39.3452
AP,BELMON,-79.8611,40.1437
AP,BENSRUN,-81.0996,39.4614
AP,BERYL,-79.1751,39.4414
AP,BETHELBO,-79.6734,39.9394
AP,BETHELPA,-79.9954,40.2547
AP,BETHLEN,-79.2369,40.2491
AP,BEVRLYAP,-79.8835,38.8494
AP,BLACKOAK,-78.9165,39.4998
AP,BLACKSVI,-80.1958,39.7183
AP,BOONSBR,-77.6397,39.513
AP,BRACKENR,-79.9163,40.4879
AP,BRACKJCT,-79.4842,40.2867
AP,BRACKNJC,-79.9163,40.4879
AP,BRANDJCT,-79.5767,39.6814
AP,BRANDONV,-79.613,39.6613
AP,BREDINVI,-79.917,40.8445
AP,BRID_APS,-80.2771,39.2895
AP,BROOKHAV,-79.8904,39.639
AP,BROWNJCT,-79.9199,40.0443
AP,BUCKHANN,-80.233,39.0002
AP,BUFFAJCT,-80.5721,40.2271
AP,BULLCJCT,-79.7958,40.5885
AP,BULLSKIN,-79.5505,40.1146
AP,BULLSKIN,-79.3925,40.0882
AP,BURMA,-79.4274,41.1304
AP,BUTL_APS,-79.8791,40.858
AP,CABOT,-79.7961,40.8019
AP,CABOT2AP,-79.7961,40.8019
AP,CABREJCT,-79.8732,40.8306
AP,CALIFORN,-79.9005,40.0669
AP,CANAANVA,-79.4412,39.0223
AP,CARBONCE,-78.5221,41.4143
AP,CARLOJCT,-78.9505,39.6054
AP,CARNEGIE,-80.5935,40.2704
AP,CARROL,-77.1823,39.5656
AP,CATOCTIN,-77.4132,39.6132
AP,CECI_APS,-80.1647,40.3
AP,CHARLERO,-79.9128,40.1391
AP,CHERRYRN,-78.0753,39.6178
AP,CHESAPEA,-80.1492,39.5042
AP,CHTLAKE,-79.8087,39.7111
AP,CLARION,-79.3545,41.1555
AP,CLAYSVIL,-80.4376,40.1236
AP,CLRKSJCT,-79.9065,39.9666
AP,COLLINSF,-79.9881,39.6705
AP,CONNELSV,-79.6582,40.0043
AP,CORDERCR,-80.062,39.1981
AP,COWEN,-80.5266,38.4127
AP,CRAIGSVI,-80.6757,38.3123
AP,CROSSGAT,-80.1165,40.2926
AP,CRUPPERN,-80.6298,38.2814
AP,CUMB_APS,-78.7791,39.6433
AP,DALESUMM,-77.7932,40.8264
AP,DAMASCUS,-77.222,39.2718
AP,DANSMNTN,-78.7537,39.5935
AP,DANSMNTN,-78.7836,39.6302
AP,DENTSRUN,-80.3939,39.5485
AP,DENVERAP,-79.7849,39.3734
AP,DONEGAL,-79.3925,40.0882
AP,DOUBLETO,-78.1372,39.0613
AP,DOUBS,-77.5148,39.2966
AP,DRYRUN,-79.9627,40.1994
AP,DUPONTAP,-81.6697,39.2661
AP,DURBIN,-79.8408,38.5756
AP,DURBINTP,-79.8408,38.5756
AP,DUTCHFOR,-80.4495,40.1234
AP,EAGLEAP,-77.9725,39.4912
AP,EAGLEHEA,-77.3102,39.423
AP,EASTGATE,-79.5223,40.2663
AP,EASTRUN,-80.3962,39.4895
AP,EBUCKHAN,-80.1985,39.0043
AP,EDGELAWN,-81.522,39.2326
AP,EDGEWAT,-79.3832,40.3225
AP,EHAGERST,-77.625,39.6432
AP,ELDORAAP,-80.1946,39.4238
AP,ELKGRDE,-79.1681,39.375
AP,ELKO,-78.5989,41.3651
AP,EMERLD,-80.038,39.9694
AP,ENLOW,-80.266,40.3992
AP,ENONAP,-80.4085,39.971
AP,ENONTP,-80.4085,39.971
AP,ETHELSPR,-79.3137,40.3325
AP,ETHSPTAP,-79.3788,40.3009
AP,EUREKAAP,-81.2999,39.3664
AP,EVERSON,-80.2458,39.4463
AP,EWAYNESB,-77.5507,39.7286
AP,FAIR_APS,-80.2786,39.6144
AP,FAWNAP,-79.756,40.6186
AP,FAYETEV,-77.6054,39.9386
AP,FEAGANSM,-77.8728,39.2563
AP,FEDE_APS,-79.6701,40.6268
AP,FLATRUN,-80.3405,39.5975
AP,FRAN_APS,-80.2221,39.9007
AP,FRAZIER,-79.7523,40.0942
AP,FRDRIC,-77.3991,39.4194
AP,FRENCHCR,-80.2462,38.9321
AP,FRENCHSM,-78.647,39.2899
AP,FROSTBU1,-78.9311,39.6391
AP,FROSTOWN,-77.5821,39.49
AP,FTMARRES,-79.9334,39.718
AP,FTMARTIN,-79.9334,39.718
AP,GANS,-79.8379,39.7472
AP,GARRET,-79.367,39.5673
AP,GARRNJCT,-79.5031,40.7697
AP,GATESHIL,-79.9144,39.887
AP,GEPLASTI,-81.6772,39.2602
AP,GILB_APS,-80.9142,38.3048
AP,GLENFALL,-80.3389,39.3055
AP,GLNVILL,-80.8485,38.9446
AP,GOBAIN,-79.7676,40.5848
AP,GOFFRUN,-81.3162,38.7921
AP,GORDONAP,-80.2798,40.1802
AP,GORE_APS,-78.3645,39.2762
AP,GRAFTON,-80.0313,39.3455
AP,GRANDPT,-77.6402,39.9804
AP,GRANTSVI,-81.0913,38.9319
AP,GRANTTOW,-80.1634,39.5639
AP,GRASSYFA,-80.6911,38.1943
AP,GREENTAP,-77.6462,40.0082
AP,GREENWO,-78.1316,39.1524
AP,GUILFORD,-77.6907,39.8639
AP,HALFWAY,-77.7801,39.6358
AP,HAMI_APS,-80.5791,40.366
AP,HAMPSHIR,-78.4825,39.2752
AP,HARDYAP,-78.9813,39.0452
AP,HARMOJCT,-77.8566,39.5931
AP,HARR_APS,-80.3318,39.38
AP,HARRCITY,-79.6302,40.3699
AP,HARSNRES,-80.3318,39.38
AP,HARWICK,-79.8149,40.5517
AP,HATFIRES,-79.9335,39.8579
AP,HATFLD,-79.9335,39.8579
AP,HAZELTON,-79.5247,39.6797
AP,HEATERS,-80.657,38.7616
AP,HEMPFIEL,-79.588,40.2991
AP,HOUSEVIL,-79.8417,40.7309
AP,HOUSTN,-80.2534,40.2487
AP,HREACHIE,-80.42,39.3053
AP,HUNTINGD,-79.7215,40.3383
AP,INTCOAL,-79.8913,39.3797
AP,INWOOD,-77.9693,39.369
AP,IRONBRID,-79.5505,40.1146
AP,IVYDALE,-81.0275,38.5911
AP,JACKSONB,-80.6764,39.5501
AP,JACKSONB,-80.6762,39.5653
AP,JENINGS,-79.1828,39.6594
AP,JOHNSJCT,-81.45,39.3
AP,JOHNSMN,-81.45,39.3
AP,JONESTAP,-80.9961,38.3037
AP,JUGRUN,-81.5247,39.2768
AP,JUNCTION,-78.8537,39.3139
AP,KARNSCIT,-79.7173,41.0058
AP,KEARNEYS,-77.9091,39.3973
AP,KEISTERS,-80.0328,41.0594
AP,KELSOGAP,-79.2529,39.3929
AP,KILGO,-79.931,40.8314
AP,KINGFARM,-79.5862,40.1522
AP,KINGWOOD,-79.7057,39.4759
AP,KISKIVAL,-79.6295,40.6297
AP,KISSIJCT,-79.5815,41.0378
AP,KITTANNI,-79.5167,40.7946
AP,KLINESMI,-78.255,39.0541
AP,KRENDALE,-79.9569,40.8856
AP,LAGONDA,-80.3152,40.1263
AP,LAKELYNN,-79.8551,39.7211
AP,LAMBERTO,-81.0547,39.2688
AP,LARDIN,-79.8892,39.8461
AP,LARKMEAD,-81.6204,39.2446
AP,LAWSOJCT,-79.8566,40.7936
AP,LAYTOJCT,-79.729,40.1139
AP,LETTERKE,-77.6158,39.9977
AP,LIMEKILN,-77.4362,39.3626
AP,LINWOD,-80.0271,38.4374
AP,LONGREAC,-81.0889,39.4822
AP,LOUGHSLA,-79.8783,38.9298
AP,LOYALHAN,-79.3788,40.3009
AP,LUXOR,-79.4916,40.3255
AP,LUZERNE,-79.9106,40.0053
AP,MAHANSLA,-80.5938,40.3375
AP,MALDEN0,-79.9199,40.0209
AP,MANIFOLD,-80.2753,40.2267
AP,MAPLLK,-80.1868,39.2856
AP,MARGARET,-80.4091,39.4242
AP,MARLOWE,-77.8346,39.5933
AP,MARTINKA,-80.0682,39.4262
AP,MCALPIN,-80.266,39.3315
AP,MCCAINAP,-77.4471,39.403
AP,MCCALMON,-79.9434,40.8278
AP,MCCONNEL,-78.0023,39.9254
AP,MEADOWBR,-78.2532,39.0583
AP,MESSICRD,-78.7362,39.6301
AP,METTIKI,-79.4463,39.2692
AP,METZAP,-80.3787,39.5923
AP,MIDDLEBO,-80.8629,39.4795
AP,MILESBUR,-77.787,40.9407
AP,MILLVILL,-77.7877,39.2736
AP,MIRACLER,-80.2456,39.6794
AP,MONOCACY,-77.4014,39.4396
AP,MONTERVI,-80.133,38.5592
AP,MONTGOME,-77.2894,39.2407
AP,MORGANAP,-78.2195,39.6069
AP,MOSHANON,-78.2517,41.1937
AP,MTAIRYAP,-77.1721,39.3981
AP,MTCHLL,-79.9691,40.2209
AP,MTWOOD,-81.2896,39.237
AP,MTZI_APS,-79.1751,39.4414
AP,MURRYCRE,-79.6605,40.4495
AP,NATIONL1,-80.295,39.2544
AP,NECESSIT,-79.5765,39.7902
AP,NETTIE,-80.6635,38.2296
AP,NEWBETHL,-79.369,41.0169
AP,NEWMARKE,-77.2557,39.397
AP,NEWMARTI,-80.8577,39.6649
AP,NFAYETTE,-80.266,40.3992
AP,NFRANKLI,-79.336,38.6527
AP,NGREENSB,-79.5559,40.3345
AP,NIPETOWN,-77.9234,39.5328
AP,NLONGVW,-79.9688,39.7197
AP,NOAKFORD,-79.44,40.33
AP,NPETERSB,-79.1287,39.0162
AP,NPOINTE2,-79.6601,40.7675
AP,NSHE_APS,-78.6268,38.4822
AP,NSHE_APS,-78.6203,38.527
AP,NUNION,-79.7622,39.8583
AP,NUTAP1,-79.7622,39.8583
AP,NUTAP2,-79.7622,39.8583
AP,NVIENNA,-81.5124,39.3512
AP,NWASHING,-79.6434,40.5464
AP,OAKG_APS,-81.46,39.41
AP,OAKMOUND,-80.3645,39.2653
AP,OLDCHAPE,-78.0079,39.16
AP,OLDFARM,-77.4255,39.4438
AP,OPEQUON,-77.9564,39.4386
AP,OSAGEAP,-80.021,39.6527
AP,OSAGEAP,-79.9616,39.6401
AP,PADENCIT,-80.9346,39.5993
AP,PAGEAP,-78.452,38.6696
AP,PAPERCIT,-78.6708,41.4957
AP,PARAMOUN,-77.7169,39.6847
AP,PARKERSB,-81.5599,39.2795
AP,PARKVIE,-80.572,40.3269
AP,PARRRUN,-79.0206,39.4037
AP,PARSONS,-79.6705,39.0916
AP,PENN_APS,-79.6061,40.3444
AP,PETERSAP,-79.9763,40.1855
AP,PICKENS,-80.2021,38.6586
AP,PIERPNT,-79.8948,39.6545
AP,PINEY_FK,-79.9646,40.2679
AP,PITTMILL,-79.7862,40.5602
AP,PLEA_APS,-81.2948,39.3673
AP,PLEASNT,-81.2031,39.3871
AP,POTTERAP,-78.1466,41.8386
AP,POWELLMT,-80.8001,38.3999
AP,PRICEHIL,-79.9823,39.6031
AP,PRUNTYTO,-80.0643,39.3509
AP,PURSLEY,-80.1747,39.8363
AP,QUAKERST,-80.679,40.5967
AP,QUEHANNA,-78.3055,41.2203
AP,QUIETDEL,-80.3039,39.2392
AP,REDBUD,-78.1351,39.2121
AP,REIDAP,-77.6896,39.7141
AP,RIDG_APS,-78.7328,41.4376
AP,RIDGELEY,-78.7836,39.6302
AP,RINGGOLD,-77.5664,39.6719
AP,RIVERTON,-78.1772,38.9656
AP,RIVESVIL,-80.1111,39.5315
AP,ROBBNS,-79.7799,40.2952
AP,ROBRTS,-79.7799,40.2952
AP,RONCO,-79.9161,39.861
AP,RUTHBELL,-79.6414,39.5079
AP,SALTSBUR,-79.4739,40.5022
AP,SANDFTAP,-80.7316,38.9505
AP,SANFORD,-80.1256,39.5226
AP,SAXONBUR,-79.7928,40.7878
AP,SBENDAP,-79.3462,40.6417
AP,SCHESTER,-80.6428,40.6115
AP,SENECACA,-79.3872,38.7621
AP,SEWICKLE,-79.6689,40.2675
AP,SFAYETE,-80.1648,40.3469
AP,SHAFFERS,-79.7377,40.5481
AP,SHANORMA,-79.9065,40.901
AP,SHEPERDS,-77.8232,39.4337
AP,SHEPLJCT,-79.821,40.1517
AP,SHINGLET,-77.8365,40.7596
AP,SHINNSRN,-80.2183,39.3333
AP,SHORTGAP,-78.799,39.526
AP,SILVERVI,-79.7183,40.6853
AP,SLEEPYHO,-77.8133,39.3268
AP,SMIT_APS,-80.4049,40.4014
AP,SMITHTON,-79.7424,40.1444
AP,SMORGANT,-79.9568,39.5942
AP,SNOWYCRE,-79.5421,39.429
AP,SNOWYTAP,-79.5323,39.4656
AP,SOAKFORD,-79.5551,40.382
AP,SOCIALHA,-79.3221,40.4418
AP,SONY,-79.5679,40.172
AP,SPERRYVI,-78.2203,38.6585
AP,SPRNGDA,-79.7668,40.5442
AP,STCL_APS,-80.1021,40.3022
AP,STEPHEN1,-78.0965,39.2417
AP,STMARYS,-81.2031,39.3871
AP,STONEJCT,-79.5967,40.1303
AP,STONWAL,-78.083,39.273
AP,STONYJCT,-79.5448,40.3641
AP,STONYRD,-80.1251,39.4665
AP,STPAPER,-79.7622,39.8583
AP,STRASBUR,-78.3588,39.0015
AP,SUMMRSV,-80.4085,39.971
AP,SUNION,-79.7802,39.8427
AP,SUTTONAP,-80.673,38.6833
AP,SUTTONHI,-80.7026,38.6551
AP,SUTTONTP,-80.673,38.6833
AP,SVIENNA,-81.5,39.34
AP,TALLMANS,-80.1256,38.9433
AP,TANEYTOW,-77.1529,39.6409
AP,TEXASEA5,-79.6129,39.884
AP,TEXASEA6,-77.8116,39.9152
AP,TRISSLER,-81.5043,39.2699
AP,UNIONJCT,-80.0002,40.2137
AP,UNIONRD,-80.0427,39.1372
AP,VANCEVIL,-80.0683,40.151
AP,VANDERGR,-79.5805,40.6034
AP,VARNERAP,-80.5789,39.2995
AP,VASCO,-79.3717,40.3334
AP,VASCOTAP,-79.3865,40.3365
AP,VISCOSE,-78.224,38.9428
AP,WALKERSV,-77.351,39.4914
AP,WALTZMIL,-79.6625,40.2207
AP,WARFORDS,-78.1904,39.7648
AP,WARRIORN,-78.7537,39.5935
AP,WASH_APS,-80.2281,40.1509
AP,WASH2APS,-80.2281,40.1509
AP,WAVRLYAP,-81.4058,39.3402
AP,WEIRTON,-80.5809,40.4073
AP,WESTONAP,-80.5809,40.4073
AP,WESTRAVE,-79.7714,40.1939
AP,WESTRUN,-79.9599,39.6698
AP,WHITEJCT,-80.17,39.41
AP,WHITELEY,-80.1029,39.8015
AP,WILLAMET,-78.6458,41.5005
AP,WILLIM,-79.4932,39.175
AP,WILLIM,-78.6458,41.5005
AP,WILLMCRK,-81.44,39.41
AP,WIND_APS,-80.6605,40.2065
AP,WOLFRUN,-80.7097,38.6021
AP,WOODLAND,-79.6981,40.8006
AP,WOVE_APS,-80.007,39.6316
AP,WUNIONAP,-80.7794,39.3077
AP,WWAYNESB,-77.6146,39.7907
AP,WWINCHES,-78.2068,39.188
AP,WYCOFF,-79.8349,40.2538
AP,WYLIERID,-80.5717,40.4536
AP,YOUNGWOO,-79.5849,40.2154
AP,YUKONAP,-79.725,40.2095
BREC,BRYAN2,-88.6153,36.9587
BREC,COLEMABR,-86.7918,37.9606
BREC,COLMNEHV,-86.8188,37.954
BREC,DAVIESS,-87.1122,37.6634
BREC,HANCOCBR,-86.8553,37.9457
BREC,HENDERSO,-87.5249,37.8516
BREC,HMPL4,-87.5035,37.6455
BREC,HMPLTP,-87.5035,37.6455
BREC,HOPKNSBR,-87.64,37.49
BREC,LIVINGBR,-88.2919,37.0982
BREC,MCCRACKE,-88.59,37.02
BREC,MEADEBR,-86.2602,37.9099
BREC,MORGANFT,-87.9185,37.6892
BREC,NATLALUM,-86.7784,37.9342
BREC,NEWMAN,-87.32,37.79
BREC,NHARDINS,-86.4834,37.7751
BREC,REID,-87.5035,37.6455
BREC,SKILLMAN,-86.6861,37.891
BREC,WILSONBR,-87.0886,37.4492
CE,LINCOLN,-87.9454,41.394
CE,0108LINE,-88.4181,41.299
CE,0703LINE,-87.57,41.66
CE,0704LINE,-87.57,41.66
CE,0708LINE,-87.5453,41.7245
CE,0901LINE,-88.0395,41.4916
CE,0901LINE,-87.8242,41.4941
CE,0901LINE,-88.0041,41.4921
CE,0901LINE,-87.9108,41.2099
CE,0902LINE,-88.1259,41.4953
CE,0902LINE,-87.8664,41.4922
CE,0902LINE,-88.0041,41.4921
CE,0902LINE,-87.9108,41.2099
CE,0903LINE,-88.4389,42.2573
CE,0903LINE,-88.1326,41.489
CE,0903LINE,-88.1973,41.4107
CE,0903LINE,-88.21,41.47
CE,0903LINE,-88.1825,41.4106
CE,0903LINE,-88.198,41.4066
CE,0903LINE,-88.2486,41.4259
CE,0903LINE,-88.29,41.45
CE,0904LINE,-88.26,41.46
CE,0904LINE,-88.21,41.47
CE,0904LINE,-88.2486,41.4259
CE,0904LINE,-88.1259,41.4953
CE,0905LINE,-88.1259,41.4953
CE,0905LINE,-88.1225,41.6311
CE,0906LINE,-88.11,41.65
CE,0906LINE,-88.16,41.59
CE,0906LINE,-88.1259,41.4953
CE,0907LINE,-88.1259,41.4953
CE,0907LINE,-88.36,41.74
CE,0908LINE,-88.1296,41.5073
CE,10301LIN,-88.0434,41.8601
CE,10301LIN,-88.0459,41.8333
CE,10301LIN,-88.0467,41.8955
CE,10314,-88.097,41.704
CE,10314,-88.36,41.71
CE,11102LIN,-88.2345,41.7478
CE,11102LIN,-88.1693,41.8284
CE,11104LIN,-88.3087,41.7842
CE,11106LIN,-88.7548,41.8279
CE,11106LIN,-88.3087,41.7842
CE,11107,-88.233,41.7761
CE,11110LIN,-88.2066,41.7774
CE,11110LIN,-88.2345,41.7478
CE,11120LIN,-88.2555,41.8445
CE,11120LIN,-88.2157,41.8217
CE,11323LIN,-88.8282,41.8268
CE,11414LIN,-87.6767,41.991
CE,11415LIN,-87.6767,41.991
CE,11416LIN,-87.7391,41.9992
CE,11603LIN,-87.8188,41.6008
CE,11603LIN,-87.8078,41.6383
CE,11605LIN,-87.8086,41.7385
CE,11605LIN,-87.8103,41.6577
CE,11605LIN,-87.7933,41.753
CE,11606LIN,-87.8086,41.7385
CE,11606LIN,-87.7933,41.753
CE,11606LIN,-87.8103,41.6577
CE,11609LIN,-87.8188,41.6008
CE,11609LIN,-87.872,41.6333
CE,11613LIN,-87.6668,41.6369
CE,11614LIN,-87.6668,41.6369
CE,11701LIN,-87.9198,42.1151
CE,11702LIN,-87.9209,42.092
CE,11703LIN,-87.9847,42.1179
CE,11704LIN,-87.9446,42.1701
CE,11704LIN,-87.9198,42.1151
CE,11705LIN,-87.9198,42.1151
CE,11708LIN,-87.9,42.32
CE,11708LIN,-87.9198,42.1151
CE,11902LIN,-89.4956,41.8422
CE,11902LIN,-89.8294,42.3588
CE,11904LIN,-89.6944,42.2892
CE,11904LIN,-89.6953,42.3198
CE,11904LIN,-89.8294,42.3588
CE,12008LIN,-88.1351,41.9003
CE,12015LIN,-88.0797,41.9285
CE,12015LIN,-88.0524,41.9215
CE,12016LIN,-88.0524,41.9215
CE,12016LIN,-88.0323,41.947
CE,1205LINE,-88.37,41.31
CE,1205LINE,-88.28,41.34
CE,1206LINE,-88.3,41.36
CE,1206LINE,-88.37,41.31
CE,1206LINE,-88.4181,41.299
CE,1207LINE,-88.1392,41.3117
CE,1210LINE,-88.1825,41.4106
CE,12204LIN,-88.6277,42.2696
CE,12205LIN,-88.6277,42.2696
CE,12411LIN,-89.4956,41.8422
CE,1322LINE,-87.7333,41.762
CE,1324LINE,-87.7333,41.762
CE,13304,-89.7072,41.5608
CE,13501LIN,-87.9112,41.8946
CE,13502LIN,-87.9112,41.8946
CE,13505LIN,-87.9347,41.8514
CE,13506LIN,-87.9347,41.8514
CE,13805LIN,-88.2351,42.2028
CE,13806LIN,-88.2351,42.2028
CE,13808LIN,-88.3022,42.2546
CE,13809LIN,-88.3022,42.2546
CE,14102LIN,-88.3447,42.0823
CE,14102LIN,-88.4198,42.1964
CE,14103LIN,-88.4198,42.1964
CE,14103LIN,-88.3447,42.0823
CE,14103LIN,-88.3568,42.1551
CE,14302LIN,-88.3577,41.7119
CE,14304LIN,-88.3577,41.7119
CE,14403LIN,-88.3005,41.8506
CE,14403LIN,-88.2243,41.8933
CE,14405LIN,-88.2243,41.8933
CE,14419LIN,-88.2598,41.8233
CE,14419LIN,-88.2234,41.8679
CE,14609,-88.6526,41.6834
CE,15410,-87.9,42.32
CE,15417,-87.9,42.32
CE,15507LIN,-89.4956,41.8422
